Date,Screen Name,Tweet Text,Tweet ID,Followers,Retweets,Favorites,Verfied,Location
5/9/16,@haveahopeoi9oi9,Ü‹Ü_Ü_Ü_Ü‰‰ˆÈÎšÊÜ‰Í_ïÜ£Ü_Ü‰†Ü†Ü‰ŠÎŠÜ‚_ó_Ü‰ÜÈÜ‹,7.30E+17,2308,0,0,No,Singapore
5/9/16,@Conflicto_,@_Jasminezxc rich,7.30E+17,142,0,0,No,Singapore
5/9/16,@BargainQueen_SG,https://t.co/j0hmvL2UiT - Sushi Tei Raffles City: 1 for 1 Salmon Sashimi Lunch Promotion #Singapore #Deals https://t.co/qvw4wKStpG,7.30E+17,297,0,0,No,Singapore
5/9/16,@bcaili,I'm at Causeway Point in Singapore https://t.co/sukm8vihVJ,7.30E+17,610,0,0,No,
5/9/16,@Wanmaya_,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,181,67,0,No,Terengganu Kemaman Idamang 
5/9/16,@Nomdere,@halfadiego cute fantasy furries OwO,7.30E+17,283,0,1,No,Singapore
5/9/16,@lovelyjoycelyn,"Peace and UnityäìÂ ""You may say I'm a dreamer, but I'm not the onlyäó_ https://t.co/lO686iCHjz",7.30E+17,99,0,0,No,Singapore
5/9/16,@sanjivkm,"RT @smitabarooah: Repeat after me:In India we can have dress codes for the office,hotels,pubs etc but not for temples as it is regressive,päó_",7.30E+17,618,116,0,No,"Bangalore, India"
5/9/16,@LeongmcMee,Pandan huat kueh https://t.co/Zo8rrleNp9,7.30E+17,3,0,0,No,Bedok Reservoir
5/9/16,@reddotdiva,.@jonnybernthal Must hv been difficult for u to get out of that dark headspace that #ThePunisher resides in! Can't wait for the new series!,7.30E+17,262,0,0,No,Singapore
5/9/16,@TierahAlias,"sebab nak check in (@ McDonald's in Johor Bahru, Johor w/ @noormasturadaud) https://t.co/FqncjOPMbt",7.30E+17,334,0,0,No,"Terengganu, JohorBharu"
5/9/16,@Mujahadah97,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,638,1550,0,No,batu pahat
5/9/16,@pikira_yuu,@atheliier sou da yo :< guh but I'm paranoid They didn't order it for me haba,7.30E+17,46,0,1,No,Singapore
5/9/16,@vvafaaa,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,665,1550,0,No,Malaysia
5/9/16,@charmingboyboy,Happy Mother's Day to the mothers in my family! More and more kids now #unclelevelup https://t.co/dV1n3VPDRW,7.30E+17,324,0,0,No,Singapore
5/9/16,@iqbalullail,RT @decafpizxa: Tengah ajar diri . Angkat kaki bla bila orang dah tak suka .,7.30E+17,388,5303,0,No,AOR-KUL
5/9/16,@hazkas,@finazhakem _ôï_,7.30E+17,201,0,0,No,"Johor Bahru, Johor"
5/9/16,@KarlaSwiftie,RT @taylornationSG: .@selenagomez talking about having special guests at her show like Taylor! https://t.co/H9Wlh8nlWE,7.30E+17,1429,52,0,No,
5/9/16,@latypus,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,1228,1550,0,No,"San Diego, CA"
5/9/16,@tanhuiyi,@mac_kfc myself!,7.30E+17,597,0,0,No,Singapore
5/9/16,@NorFatikhah98,"RT @ammarmatnaim: Benda apa yg berubah-ubah? ""Tarikh UPU""",7.30E+17,297,142,0,No,Malaysia
5/9/16,@datsjustmee,"OMG, the artist that I'm a fan of, wants to draw me _ô»š_ô»š_ô»š_ô»š_ô»š_ô»š",7.30E+17,1166,0,0,No,Singapore
5/9/16,@SMeqq,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,193,67,0,No,dale aty abe ä_
5/9/16,@vomit44,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,648,1550,0,No,Singapura
5/9/16,@styx_styx,I MISS JOHN LITTLE!,7.30E+17,154,0,0,No,singapore
5/9/16,@k3nzuniga,Binoto ko si Leni para sa mga nangangailangan ng totoong paglilingkod. #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,9,0,0,No,Singapore
5/9/16,@sriutamiie,"RT @Informasi123: ""Orang lemah tidak pernah bisa memaafkan karena memberi maaf hanya dapat dilakukan oleh orang yang kuat."" [Mahatma Gandhi]",7.30E+17,114,5,0,No,
5/9/16,@kaiwaiilove,RT @SGKWave: XIA JUNSU of #JYJ releases more teaser pictures for next comeback! (Cr. CJES Facebook) https://t.co/D28mgcVT7V,7.30E+17,2325,11,0,No,
5/9/16,@Muhamadlutfeey,"boleh hujan lah pulak, member baru nak siap2 g kerja -,-",7.30E+17,242,0,1,No,"Johor Bahru, Johor"
5/9/16,@babyrose0208,RT @Layad49: @Malditang_Kyut @juvymanaa123 parang napakainit naman yata #CarrotManVotes,7.30E+17,149,2,0,No,
5/9/16,@nelsonsixteen,City walk. _ô__ @ Jubilee Bridge https://t.co/6AvCawQsY5,7.30E+17,158,0,0,No,Philippines
5/9/16,@ferlinanajwa,I'm at Perpustakaan Raja Zarith Sofiah in Skudai https://t.co/DskoevT8E0,7.30E+17,657,0,0,No,Jam nokharemmm 
5/9/16,@nanaaaa95,one person followed me and one person unfollowed me // automatically checked by https://t.co/UMFBKIODoM,7.30E+17,1247,0,0,No,"Johore, Malaysia"
5/9/16,@sarahdukip,@truclear @EnglishGent79 Not really very practical attire for dining out _ôÖ‰_ôÖ‰,7.30E+17,2253,0,0,No,English Country Garden 
5/9/16,@_Generosity_,"RT @mhmdmnji: ""Sharil Ishak my cousin."" _ôÖ‰ I miss Secondary School so much. https://t.co/b9GclertCl",7.30E+17,274,84,0,No,"Central Region, Singapore"
5/9/16,@_elainengyl,@ColleenB123 OMF YOU FOLLOWED AND IM IN CLASS IM SO EXCITED MY CLASSMATES THINK IM CRAZY #Thislivestreamsucks,7.30E+17,54,0,0,No,Singapore
5/9/16,@SingaporeFFR,"I posted 6 photos on Facebook in the album ""Month of the Military Child Carnival - 2 May 2016"" https://t.co/RCtc2RivHO",7.30E+17,17,0,0,No,"Sembawang, Singapore"
5/9/16,@lucillelucylucy,Leni has come to rescue us from politicians Let's vote for her today #LeniIsMyVP #BinotoKoSiLeni,7.30E+17,7,0,0,No,Singapore
5/9/16,@MAINEbow112610,RT @nathalie_ranon: @MAINEbow112610 @emzsmf @ALDub_RTeam @aisa1848 @anapi99 do you remember the reason you left me. #ALDUBinITALYDay1,7.30E+17,1946,1,0,No,Valenzuela City
5/9/16,@BebeloveSG,It's a lesson I learn all the time but also a mistake I keep making too Manage manage hehe Andäó_ https://t.co/go87b0DqOr,7.30E+17,21,0,0,No,Singapore
5/9/16,@punggolkid,@ryanpacubas hahahaha!!! Maling order pala kaya nagalit,7.30E+17,118,0,0,No,Singapore
5/9/16,@_abygale,RT @NheneF: simpleng kasiyahan lng befor meet up.. Mainenamahal ko kyo guys #ALDUBinITALYDay1 https://t.co/n1oU161BFe,7.30E+17,79,7,0,No,cavite
5/9/16,@babyrose0208,RT @Jssingapore1: @JaneVillahermos wow good admin MJ #CarrotManVotes,7.30E+17,149,3,0,No,
5/9/16,@tirelomk,https://t.co/Z417TFzbVj,7.30E+17,10,0,0,No,JHB 
5/9/16,@theyasstore,malisashoes_ôïæ Nak kasut up to date!!semua ada di_ôïæ malisashoesäó_ https://t.co/4l7TqYfBGQ,7.30E+17,281,0,0,No,JOHOR BAHRU
5/9/16,@shilahfarezx,u don't know anything about me so stfu,7.30E+17,42,0,0,No,Singapore
5/9/16,@PatreeciaTan,16 more days to go everyone ! To my trip ! https://t.co/UmZFW1MIpG,7.30E+17,330,1,1,No,"hougang,singapore"
5/9/16,@SaraSpadez,I prefer ppl with O% excuses.,7.30E+17,227,0,0,No,Singapore
5/9/16,@kiwiwi_plays,Find me on Tumblr: https://t.co/1kkshKs8Hr #kiwiwi_bot,7.30E+17,82,0,0,No,Singapore
5/9/16,@nrlsykn___,RT @eyqatemok: @syahmiraayusoff @nrlsykn___ bila lina kawin wei hm ckp lina pai ati tak jemput geng hmmm,7.30E+17,205,1,0,No,bed
5/9/16,@nsxnani,@marzzipants LIKE ARENT U PART OF FMS,7.30E+17,470,0,0,No,Singapore
5/9/16,@mikhaylaputri18,"RT @Informasi123: Mulai Hari Ini, Insya Allah semua yang naik Ke Trending Topics Gak Pakai HT lagi tapi Key ya _ôÖó #CantikItuBebas _ôÖŠ https://äó_",7.30E+17,1,29,0,No,"Demak, Jawatengah"
5/9/16,@saintinc,"and we say SG is a small island, we need so many buses because people are lazy to walk, rather weather is too hot. https://t.co/F02OGiGFM1",7.30E+17,4460,0,0,No,Singapore
5/9/16,@sanjivkm,"RT @smitabarooah: Temple dress code debate shows that in the quest to be ""cool"" & ""modern"",fundamentals like common sense,basic decorum &amp; räó_",7.30E+17,618,52,0,No,"Bangalore, India"
5/9/16,@bugfany,"I saw Soshi at the airport! Haha jokes, bye Taiwan~^^ #phantasia #snsd #girlsgeneration #yolo4solo https://t.co/zGB7pT5y5w",7.30E+17,14743,0,0,No,Singapore
5/9/16,@AzrulAlipCai,RT @shahirajayalani: Tapi kerjaaaaa. Nk kumpul duit.,7.30E+17,423,1,0,No,ID : Apekcapcai
5/9/16,@ProcureConAsia,äóìState of the Retail Supply Chain 2016äó Study Recently Published - Article from Supply Chain Management Review - https://t.co/qq8MVLHjW4,7.30E+17,294,0,0,No,Singapore 
5/9/16,@ognato,"RT @enthralleddd: whoa, this is an amazing mix of actors. kyungsoo ah, hwaiting!! _ôÍÈ_ôÍÈ #ActorSoo #WithGod https://t.co/UQQIiJFnbg",7.30E+17,14,41,0,No,
5/9/16,@hanif4eyes,RT @hakims55: He deserve all the respect. https://t.co/utrfYpR5v9,7.30E+17,172,34473,0,No,"Kajang,Selangor"
5/9/16,@brendatwl,Sitting with my friends for grad woohoo!,7.30E+17,386,0,0,No,Singapore
5/9/16,@bbeverley_choo,Can't decide if I should go for ä__¥Ÿ ?,7.30E+17,409,0,0,No,Singapore
5/9/16,@Nrhdyah,@Myiezza97 Hahaa alaa da tak boleh nk kacau ummi ke _ôÖ¢,7.30E+17,336,0,0,No,"Johor Bahru, Johor"
5/9/16,@abidtlmnwwarah,"RT @__Nxjihxh: What is redha? ""Bila Allah ambil balik apa yang kita sayang dan belajar to accept it even though it hurts"".",7.30E+17,628,5706,0,No,padang serai
5/9/16,@dinmul,"RT @MerryRiana: Sering kita kehilangan banyak sekali KESEMPATAN hanya karena kita ""tidak siap"". #MR",7.30E+17,888,50,0,No,"Medan, Indonesia"
5/9/16,@_mohammadaidil,@FiesalNazir belum makan lagi ke? pergilah makan tu.,7.30E+17,163,0,0,No,Johor
5/9/16,@nabillahmisran,"RT @officiallwkkmps: Mulai hari ini, admin akan post lawak kampus pada waktu malam sahaja untuk menceriakan malam anda. Thanks support thisäó_",7.30E+17,237,18,0,No,
5/9/16,@_AtikahAznan,RT @piargh: nak gelak tapi rasa kesian tapi nak gelak jugak KAHKAHKAHKAHKAH https://t.co/WacY6INdKt,7.30E+17,429,955,0,No,Di bawah langit biru ä_ƒ
5/9/16,@seulgismiyoung,RT @yulslayed: there are 2 kinds of people https://t.co/poRWXUiT7O,7.30E+17,1409,217,0,No,Lauren Sooyeon
5/9/16,@thegeekspeaks,Black Pepper Beef Horfun. It better be worth the wait. #foodporn #onthetable #instafoodäó_ https://t.co/L198s1uRml,7.30E+17,329,1,0,No,"íìT: 1.3753116,103.772593"
5/9/16,@_aniqsufyan,font apa ni? https://t.co/mVj1pSQmQi,7.30E+17,847,0,0,No,"Johor Bahru, Johor"
5/9/16,@aida020390,RT @Colourful247: Hongjae is too cuteä_ #FTISLAND #KMF2016 Cr: pcy_baek_choi https://t.co/7VITBHPpUx,7.30E+17,2,119,0,No,
5/9/16,@datsjustmee,SO EXCITED _ô»š,7.30E+17,1166,0,0,No,Singapore
5/9/16,@Mamatrocker007,Today is the day I finallyy realized that Crowne Plaza Changi Airport is not worth my time and effort !,7.30E+17,63,0,0,No,Singapore
5/9/16,@IdayahZohari,@Firdaus_Rocky wuoww lagi sedap tu hahhaha mee hun tom yee eh,7.30E+17,58,0,0,No,"Johore, Malaysia"
5/9/16,@NSyafikaIsa,RT @NNasuha_Mnp: Tengah takada hati dengan sesiapa,7.30E+17,790,1,0,No,"Johore, Malaysia"
5/9/16,@CopenhagenINK,YouTube now bigger than TV among advertisers' target audience https://t.co/p2U7d8N8bL,7.30E+17,256,0,0,No,Singapore
5/9/16,@biyayahya,@HafizFreaak haa aku taknak like satu pun gambar kemerdekaan kau wehh _ôÖ__ôÖ_,7.30E+17,1427,0,1,No,"Johore, Malaysia"
5/9/16,@RhetoricalDev,RT @sullivanstrumpf: Sydney Ball Modular Sketches 1968-69. All in his new solo exhibition. On view from Saturday #SydneyBall... https://t.cäó_,7.30E+17,808,2,0,No,AU-in a conversation near you
5/9/16,@shepcassmae,RT @_chloegoh: Wtf @ people who refer to teachers at cher....am I the only one who finds it annoying,7.30E+17,851,1,0,No,
5/9/16,@Bazaar_ID,Kunci kegagalan terbuka ketika kita berusaha meyenangkan semua orang.,7.30E+17,1878,0,0,No,Jakarta - Singapore
5/9/16,@stompsingapore,Michelle Chen films half-naked bed scene with Twilight actor in her first Hollywood film https://t.co/evaU7N8VZn,7.30E+17,181416,0,0,No,Singapore
5/9/16,@SanjayReyez,RT @rajprasadnaidu: @SanjayReyez sweet or what,7.30E+17,356,1,0,No,65
5/9/16,@RGarrettGamer,I added a video to a @YouTube playlist https://t.co/nCElCznEzO Oh The Humanity! Paint The Town Red: Part 3,7.30E+17,3,0,0,No,Singapore
5/9/16,@JaiSalmanKhan,RT @BeingSDayana: Handsome @BeingSalmanKhan with his friend in Dubai https://t.co/L1Jbc0yNxT,7.30E+17,1981,43,0,No,ö__ö_Ëö_‰ö__ö«ö_Ÿö«ö__ö__ö_Â
5/9/16,@chancarlyn,Well ok.._ôÖ‰_ôÖ‰ @yamaguchiis @ayramn_ https://t.co/sV0YTieWFs,7.30E+17,108,0,0,No,singapore
5/9/16,@TyraTalib,@FakriPocoyo susah nak jadi kejam macam dia. _ôÖî,7.30E+17,503,1,0,No,Johor Bahru
5/9/16,@ni_di_yah,I never had a week holiday,7.30E+17,112,0,0,No,Singapore
5/9/16,@fitnessbodyasia,#PhysiqueWar2016 #SingaporeFitnessModelSearch #WomensBikini Finals Christyn Hoang _ôïŠ_ôïŠ_ôïŠäó_ https://t.co/AJ7KEnHk6M,7.30E+17,18,0,0,No,Singapore
5/9/16,@nothelensfault,RT @TheDeeKosh: ANNOUNCEMENT : Captain America CIVIL WAR has 2 END CREDIT SCENES. Stay till the end!!! RT to save a life!!!!,7.30E+17,508,3695,0,No,Iceland
5/9/16,@ellephantkh,RT @sphasiaone: Beautiful bookshops around the world https://t.co/TsXmIXWzZP https://t.co/fSpyRNxorg,7.30E+17,515,1,0,No,
5/9/16,@4ncmowat,"New post: ""The 10 most important things in the world right now"" https://t.co/XYWXyFvXly",7.30E+17,374,1,0,No,Singapore
5/9/16,@chim_801,RT @yulslayed: there are 2 kinds of people https://t.co/poRWXUiT7O,7.30E+17,477,217,0,No,In Miyoung Heart 
5/9/16,@ERMAcademy,"So far, scientists can only collect information about the strength of the quake, but not knowing the location. https://t.co/oZBn0oMLGm",7.30E+17,642,0,0,No,Singapore
5/9/16,@FakhrulAimannn,RT @hakims55: He deserve all the respect. https://t.co/utrfYpR5v9,7.30E+17,292,34472,0,No,Melawati
5/9/16,@HaidahAbdat,"RT @Dxnl95: I notice if I plan to go out the whole day confirm weather hot if stay at home not hot, so actually not the weather but me",7.30E+17,608,9,0,No,
5/9/16,@ieka_onlyez,"RT @amerilham: Jujur aku gembira bertemu dgn semua org dlm hidup aku yg baik dan yg buruk.Yg baik buat aku bersyukur,yg buruk buat aku bljräó_",7.30E+17,1413,161,0,No,"UITM Pasir Gudang, Johor"
5/9/16,@ImcalledErzye,@HamzahKent @AngelicNur @krul_18 hug back!,7.30E+17,61,0,0,No,Singapore
5/9/16,@KaiXiangCoolBoy,This term semester timetable is really good.!! :'),7.30E+17,294,0,0,No,Singapore
5/9/16,@sofiagraceme,TAMA.. GO KATHNIELS FIGHT FOR WHAT YOUBELIEVE IN SHUT UP NA LNG KAYO https://t.co/5NAsTAG6pU,7.30E+17,183,1,0,No,Singapore
5/9/16,@rusyahmidanial,@ezairie 2 suap air botol dah separuh ape cer siaaaa. Nnti aku tanya kakak aku eh mcm tak sabar je nak mkn haha,7.30E+17,844,0,0,No,Johor Bahru
5/9/16,@amy_eera_,@sarongaku punat stim _ô»‹_ô»‹_ô»‹,7.30E+17,122,0,0,No,Singapore 
5/9/16,@sgtastemakers,"China's economic trend will be ""L-shaped"" as structural reforms take time, the official People's Daily reported on Monday (May 9), citing aäó_",7.30E+17,1099,0,0,No,Singapore
5/9/16,@sgtastemakers,"A stomach bug causing vomiting and diarrhea has spread to more than a quarter of the 919 passengers aboard a British cruise ship, the U.S. äó_",7.30E+17,1099,0,0,No,Singapore
5/9/16,@TerranceeeE,_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰ https://t.co/2ez4KYYvwp,7.30E+17,89,0,1,No,Singapore
5/9/16,@sgtastemakers,"A loud explosion was heard at the traffic police headquarters in the Somali capital Mogadishu early on Monday, police and residents said.",7.30E+17,1099,0,0,No,Singapore
5/9/16,@hatta_afth,@nrulfatiha aku rindu mak aku lha.. hmm,7.30E+17,209,0,0,No,"Johor, Malaysia"
5/9/16,@sgtastemakers,"The 48 year-old retained the seat for the Peopleäó»s Action Party, which was vacated after former MP David Ong resigned in March over an alleäó_",7.30E+17,1099,0,0,No,Singapore
5/9/16,@GnaniArtsSG,_ôñ‡ Fierce Protector 2013 - by P. Gnana - Solid Bronze 37 x 17 x 39 cm äóìGnana transforms the meaning and... https://t.co/Z8imZao7Vy,7.30E+17,165,0,0,No,Singapore
5/9/16,@BactiarQeem,RT @SyiraaIshak: Lara Alana menang anugerah personaliti media sosial popular!!! Mengalahkan 7 calon lain yg dah besar panjang _ôÖ‰_ôÖ‰_ôÖ‰ Congrst Läó_,7.30E+17,322,16,0,No,
5/9/16,@sgtastemakers,"Japan's economy is expected to have barely grown in the first quarter, a Reuters poll showed on Monday, as stagnant consumer spending and wäó_",7.30E+17,1099,0,0,No,Singapore
5/9/16,@abigailzeke,"@jefs_dlvngn nah, if they were, they wouldn't have disobeyed the rules #Election2016 #discipline realtalk.",7.30E+17,3,0,0,No,Singapore
5/9/16,@_rabiatul,@racunyangsihatX kahkahkah nasib la .,7.30E+17,140,0,0,No,joho baru
5/9/16,@ApaKaboJohor,"Sultan of Johor : Kembara Mahkota Johor 2016 pre-launch ceremony at Istana Pasir Pelangi, Johor Bahru, 8th May... https://t.co/wG5JHTtemm",7.30E+17,499,0,0,No,"Johore, Malaysia"
5/9/16,@besthoteldeals0,"äóìTo be successful, you must decide exactly what you want to accomplish, then resolve to pay the price to get it. ##hoteldeals #hotelbooking",7.30E+17,10,0,0,No,Singapore
5/9/16,@andyngo,@cheeaun Hereäó»s the same text but on iOS. https://t.co/5LB16ixGmq,7.30E+17,574,0,0,No,Singapore
5/9/16,@FikriHaironi,@snqissya @aizall_ sa mina mina,7.30E+17,497,0,0,No,"Johor Bahru, Johor"
5/9/16,@dhirahyahya,RT @fckoffimzul: that one small joke yang kau dgn kawan kau je faham pastu gelak macam sial https://t.co/Lgvs4KR3c2,7.30E+17,871,777,0,No,
5/9/16,@Denishaaaaa,Typical,7.30E+17,508,0,0,No,Singapore
5/9/16,@juvymanaa123,RT @Layad49: Hahaha para kang lasheng dito Jeyrick #CarrotManVotes https://t.co/fkCFPDMESI,7.30E+17,229,2,0,No,"Sha Tin District, Hong Kong"
5/9/16,@jhazzOcampo,Yeah GT @barbieeimperial ä_¥Ÿ https://t.co/jYexGlVYBa,7.30E+17,279,0,0,No,Singapore
5/9/16,@superbanso,"Kalau aku tak kerja, confirm2 ah stay sini seminggu. I dont mind brah. #nakprektis #kenapalahmestikerja #patottidodulusebulan",7.30E+17,1368,0,0,No,Singapore
5/9/16,@furryphotos,@hellofrmSG @gnoserif @lennel @Popiahskin68 @kiampah 1 on i6700 +16gb laio. Waiting for GTX1070 then whack.,7.30E+17,1177,0,1,No,Singapore
5/9/16,@nadhirahmhdn,RT @AamirahBtAmran: Himpunan cerita lawak hari ini https://t.co/qgQYvZQbSr,7.30E+17,278,148,0,No,Ipoh
5/9/16,@datsjustmee,@nrmlnzhr say hello to herrrrr,7.30E+17,1166,0,0,No,Singapore
5/9/16,@Haziq_Otakus,"Lagi kena relaks kalau siapa yang dah sambung, kutuk orang lain.",7.30E+17,1194,0,0,No,"Johor,Malaysia"
5/9/16,@hafizkamal1996,RT @firdausapandi: Siapa punya kereta parking mcm cilaka ni? Jom gelakkan ramai-ramai. Kah kah kah. #jbtu https://t.co/6zkDEHk8GG,7.30E+17,267,189,0,No,
5/9/16,@shidosss,RT @dumcakdumcak: From _ôÖ‹ to _ôÖ_ in 1 sec. https://t.co/2sm1SvK4wZ,7.30E+17,1631,6642,0,No,Malaysia 
5/9/16,@Wannaamaddd,"RT @__Nxjihxh: What is redha? ""Bila Allah ambil balik apa yang kita sayang dan belajar to accept it even though it hurts"".",7.30E+17,601,5706,0,No,Everywhere
5/9/16,@iwan1979,Tahmidur Perry is my new follower on Twitter! --- Foraging - Enjoy life. There¥Ë_s plenty ofäó_ https://t.co/18EH902ae6 https://t.co/LYS2sRrZXF,7.30E+17,590,0,0,No,Singapore
5/9/16,@foomayzhu,RT @yulslayed: there are 2 kinds of people https://t.co/poRWXUiT7O,7.30E+17,461,217,0,No,where í_ are
5/9/16,@skibby,RT @alert5: Russiaäó»s state broadcaster says RS-28 ICBM can destroy area the size of Texas https://t.co/ejAmwZfVK5 https://t.co/MDb48l5Ykn,7.30E+17,24,17,0,No,"Melbourne, Victoria"
5/9/16,@mikhaylaputri18,RT @Informasi123: Reward Pulsa Key INFORMASI 123 menjadi 200rb. Pemenang di umumkan 09/05 pkl 20.00 WIB ya _ôÖó #CantikItuBebas #HappyLunchäó_,7.30E+17,1,27,0,No,"Demak, Jawatengah"
5/9/16,@vvplsg,Which degree will make you a better leader? https://t.co/5fxN8Y70qM #leadership #education https://t.co/OsV53oZkLA,7.30E+17,94,0,0,No,Singapore
5/9/16,@zyafskylar,RT @nwdiahh: This comment wins HAHAHAHAHA https://t.co/a7zGaWh3aZ,7.30E+17,466,1550,0,No,California
5/9/16,@jjongbbs,"RT @enthralleddd: whoa, this is an amazing mix of actors. kyungsoo ah, hwaiting!! _ôÍÈ_ôÍÈ #ActorSoo #WithGod https://t.co/UQQIiJFnbg",7.30E+17,84,40,0,No,
5/9/16,@littlesnapshotz,#instatravel #instamood #followme #instafollow #instadaily #instalike #photographysouls #photography #photooftheday #photographylovers,7.30E+17,78,0,0,No,Singapore
5/9/16,@maynazree,RT @mhdsyzmn: How is it possible for someone to recite surah An-Nas this beautiful äìÂäìÂäìÂ https://t.co/QVKHxWMxUp,7.30E+17,171,20588,0,No,Kuala Lumpur 
5/9/16,@PengkajiPsycho,"RT @izz_ikhwan97: ""Bukan dulu rapat ke dengan dia?"" ""Aah"" ""Sekarang tak dah?"" ""Hati orang kita tak boleh terlalu memaksa"" It hurts everäó_",7.30E+17,302,67,0,No,JOHO
5/9/16,@Mrworldwide_nkr,6 weeks already leh... I wonder what yall doing sia,7.30E+17,223,0,0,No,Singapore 
5/9/16,@Meaw_PrimaHK,RT @Colourful247: Hongjae is too cuteä_ #FTISLAND #KMF2016 Cr: pcy_baek_choi https://t.co/7VITBHPpUx,7.30E+17,401,119,0,No,äÖÊ ‘ï__s“Šãïã's is‘_‘±‘‡däÖÊ
5/9/16,@alace_te,"@raverinme smfh start your workout routine again, I don't want to see your 6 month old belly :')",7.30E+17,93,0,0,No,Singapore / Ü‰‡Ü€_Ü‰åÜ€Ü€_Ü€‚ 
5/9/16,@julia_farisya,"Berbahagialah org yg dapat menjadi tuan untuk dirinya,menjadi pemandu untuk nafsunya dan menjadi kapten untuk bahtera hidupnya - Saidina Ali",7.30E+17,13973,0,0,No,Johor Bharu
5/9/16,@tasha_mieraa,RT @hakims55: He deserve all the respect. https://t.co/utrfYpR5v9,7.30E+17,395,34472,0,No,seremban
5/9/16,@JuniceYeo,"Refreshing take on the challenges of transparency in the stuff we buy: ""Making environmentally and socially responsiäó_https://t.co/1XutoIDs4u",7.30E+17,98,0,0,No,Singapore
5/9/16,@Ladyzelo,@CityPowerJhb any update on Kew?????,7.30E+17,263,0,0,No,JHB
5/9/16,@MarlyanaMhmd,Bila nak off day? I nak tidur seharian macam tak ada hala tuju hidup,7.30E+17,489,0,0,No,"Johor Bahru, Malaysia"
5/9/16,@ThomasHillFX,"Closed Sell 0.1 Lots EURUSD 1.14065 for +12.0 pips, total for today +9.0 pips #tradingsystem #forextrader #forex #free",7.30E+17,383,0,0,No,Singapore
5/9/16,@sanjivkm,"RT @smitabarooah: In all the beautiful Hindu temples in Bali, locals & visitors (both male &amp; female), are required to wear a sarong. No oneäó_",7.30E+17,618,14,0,No,"Bangalore, India"
5/9/16,@ThomasHillFX,"Closed Sell 0.1 Lots EURUSD 1.14065 for +11.0 pips, total for today +20.0 pips #tradingsystem #forextrader #forex #free",7.30E+17,383,0,0,No,Singapore
5/9/16,@twtjodoh_my,RT @MFadlyShah: Perangai mestilah berlawanan dengan aku. https://t.co/bF1dS1nF39,7.30E+17,3227,1,0,No,"Bandar Kuala Lumpur, Wilayah P"
5/9/16,@_elainengyl,THANKS COLLEEN I LOVE YOU _ôÖ__ôÖ__ôÖ__ôÍ__ôÍ__ôÍ_ #Thislivestreamsucks @ColleenB123 https://t.co/tG7h3KCntX,7.30E+17,54,0,0,No,Singapore
5/9/16,@syahahaha,Nk menyelitttt je keje kau! Ishk https://t.co/mDFIez9Y4R,7.30E+17,128,0,0,No,singapore
5/9/16,@prashanth_kmar,RT @Ashrxf44: me when I see my chemistry paper https://t.co/Zzg1PhgjiF,7.30E+17,31,8,0,No,
5/9/16,@farahnadhirah,Just because people make different choices than you doesn't mean they're stupid.,7.30E+17,235,0,0,No,Singapore
5/9/16,@Photo_Zin,FERRIS WHEEL https://t.co/vcAZ6wxz6P #singapore https://t.co/WniXFhPTj6,7.30E+17,2977,0,1,No,Singapore
5/9/16,@sanjivkm,"RT @smitabarooah: In ultra modern Singapore,where shorts-t.shit/tanktops are default dress code,sarongs are given at Hindu & Buddhist templäó_",7.30E+17,618,40,0,No,"Bangalore, India"
5/9/16,@Baroness_H,"Our Products available for personal pleasure are meant to help you to get into the mood after a long, hard day. https://t.co/iZRKsBxsdH",7.30E+17,2860,0,0,No,Singapore
5/9/16,@norachikot,@AliffArshad offsscos tidak.hahahaha,7.30E+17,563,0,0,No,JHB
5/9/16,@depressed_adult,@109theartist ÜƒëÜƒ†Ò´„ ÒÇÔôÁ Ò†åÒ_«Ò„ Ò´šÒ¢†Ò´‹...ÔÁÁÒ†ìÒ†ì Ò_€Òì_Ô©Ç Ò__Ò_îÔñ±Ò„ Ô_óÔ_ó Õ´ÇÒ£__æÒ†_Ò‹Ü‹_Ò_óÔ‹..ÜƒæÜƒæÜƒæÜƒæÜƒæ,7.30E+17,135,0,0,No,Singapore
5/9/16,@aziziarshad,@zahirmisfits hidup untuk kerja - takda life kau buat rutin yg sama for the next 30 yrs mybe.,7.30E+17,843,0,0,No,Johor Bahru 
