Date,Screen Name,Tweet Text,Tweet ID,Followers,Retweets,Favorites,Verfied,Location
8/5/16,@Noijmu__Veevfe,4PCS Little Red Riding Hood Finger Puppets Christmas Gifts Baby Educational Toys - Bid Nowâ€_ https://t.co/0IS5yBL9Ea https://t.co/G8VxMkWLp3,7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@kendra9jones,"... https://t.co/Cj6Ao0yjwg #asianteen, #asiangirl, #porn, #nsfw, #sex, #asian https://t.co/PxTVsulzvq",7.29551E+17,466,0,1,No,"New York, NY"
8/5/16,@emilygo51594665,RT @safoniamoore: https://t.co/eYj2d0XyHN Sweatproof #sports #wireless #headphones #headset for Cardio #Training #Amazon #Deals https://t.câ€_,7.29551E+17,36,16,0,No,"Seattle, WA"
8/5/16,@Huudxi__Xaohno,Corner Sofa Bed couch in Cream / Beige Faux Suede either left and right handed - Bid Now!â€_ https://t.co/OfQ5BgTloy https://t.co/fsO9SBjB1M,7.29551E+17,431,0,0,No,New York
8/5/16,@newyork_news2,Carli Lloyd Height https://t.co/fX8moI1Fsg #CarliLloyd,7.29551E+17,417,0,0,No,New York
8/5/16,@I_iMN0,@Lordmegren Ø§Ù„Ù„Ù‡ Ù_Ø´ÙÅÙ_Ùƒ,7.29551E+17,130,0,0,No,"New York, USA"
8/5/16,@twittatimes,RT @SincerelyWizana: @twittatimes https://t.co/DJUbfBIsD4,7.29551E+17,4740,1,0,No,
8/5/16,@bsterx,RT @Carina3603: à¸Åà¸_à¸£à_€à¸‹à_‡à¸™à_€à¸‹à¸_à¸£à_Œà¸ªà¸·à_ˆà¸_à¸‚à¸_à¸‡ à¸•à¸¸à¸£à¸Åà¸µ_Ÿ‡__Ÿ‡· à¸£à¸±à¸ªà_€à¸‹à¸µà¸¢_Ÿ‡·_Ÿ‡º à_€à¸§à_€à¸™à¸‹à¸_à_€à¸_à¸¥à¸__Ÿ‡»_Ÿ‡ª à_„à¸—à¸¢_Ÿ‡__Ÿ‡_ https://t.co/eo1tae5OID,7.29551E+17,1388,25,0,No,
8/5/16,@Kaefxo__Baustu,"KIT OF FIVE 6FT HDMI CABLE SUPORT 1080P FOR PS3,BLUE REY,DVD AND MORE DEVICES - Bid Now! Oâ€_ https://t.co/3RNIP76DHK https://t.co/am7aX8bi8g",7.29551E+17,49,0,0,No,"New York, USA"
8/5/16,@Noijmu__Veevfe,"The Nightmare Before Christmas (DVD, 2008, 2-Disc Set) - Bid Now! Only $49.99 https://t.co/XnsmYZ6jNA https://t.co/KRr7qlKB12",7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@MarileeHilde,(video) German Milf... https://t.co/mn1xeZIteo #porn #officesex #sexysecretary #nsfw https://t.co/DTPjOfHtLO https://t.co/MfRubNDJKO,7.29551E+17,403,0,1,No,"Bronx, NY"
8/5/16,@carl_ends,Love drunk,7.29551E+17,316,0,0,No,New York
8/5/16,@CisseGusmao,"RT @Suicidiou: ""NÃ£o julgue a maneira que demonstro meus sentimentos. Ã‰ estranho, Ã© diferente, mas Ã© verdadeiro."" â€” Querido John.",7.29551E+17,687,302,0,No,nÃ£o interessa pra vocÃª palhaÃ§o
8/5/16,@heymessy_jessy_,RT @abbn0rmal_: G's Up Hoes Down _Ÿ˜__Ÿ˜‚ https://t.co/yBVNS8mNLS,7.29551E+17,155,2661,0,No,
8/5/16,@gygirlsexi402us,RT @bikinigirlusa: Welcome DEBBIE joined our network. Join now at https://t.co/fUXc6MDGj6 her nick: sexlady062 https://t.co/zs0IbPgKI8,7.29551E+17,10,550,0,No,
8/5/16,@Huudxi__Xaohno,Size small leather shift womens motorcycle riding jacket - Bid Now! Only $61.0 https://t.co/EFejFnjW78 https://t.co/yg5UmleaoE,7.29551E+17,431,0,1,No,New York
8/5/16,@arleth_tellez,RT @ltsChuckBass: How the hell https://t.co/OJWMOItm5w,7.29551E+17,1091,2109,0,No,
8/5/16,@yungsnell,@tiannamarina if u didn't hear it straight thru without skipping I don't wanna hear nothing lol,7.29551E+17,1127,0,0,No,nyc.
8/5/16,@kendra9jones,"(Video) Asian Amateur Anal https://t.co/WdGBAM0VdR #asianteen, #asiangirl, #porn, #nsfw, #sex, #asian https://t.co/8e7xOVgGE4",7.29551E+17,466,0,1,No,"New York, NY"
8/5/16,@KatZweig,"User se niega a mirar nada mÃ¡s del Revival Tour, quiere ir y llorar por todo.",7.29551E+17,730,0,1,No,"Nueva York, USA"
8/5/16,@Xoenpo__Zeewye,Purple and gold beaded bracelet - Bid Now! Only $9.5 https://t.co/Jj31MOIS86 https://t.co/hYEw6MO0Fy,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@zacwyndham,"Tus ataques de ira, ajaÃ¡.",7.29551E+17,156,0,0,No,"Manhattan, NY"
8/5/16,@Noijmu__Veevfe,Boy Mens Watch Original Stainless Steel Dial Leather Band Wrist Watch XMAS Gift - Bid Now!â€_ https://t.co/HLXIcK40JA https://t.co/20TbDPMvEe,7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@DimebyDom,RT @deja__renee: *guy https://t.co/56mSsdOIc2,7.29551E+17,961,0,0,No,"Manhattan, NY"
8/5/16,@DJHIMAINTENANCE,#nike #oregon https://t.co/dxy0CxndhL,7.29551E+17,756,0,0,No,"Brooklyn, NYC"
8/5/16,@The_Wobbler007,"RT @NYDailyNews: You'll have to wait for a physical copy of @radiohead's new album ""A Moon Shaped Pool"" https://t.co/rietZnPKGx https://t.câ€_",7.29551E+17,121,4,0,No,
8/5/16,@ShaKayKay375,RT @itslifethought: https://t.co/7fDwNlMDaW,7.29551E+17,264,714,0,No,Marysville wa
8/5/16,@Hey__Niquee,RT @AwesomityFun: Stress level: princess Mia driving the stang https://t.co/ApfvpvbAPW,7.29551E+17,1119,787,0,No,
8/5/16,@dinahpuppy,"RT @Suicidiou: ""Talvez a pior morte seja a morte de um sonho."" â€” Glee.",7.29551E+17,2051,427,0,No,camally
8/5/16,@Noijmu__Veevfe,S-Helper #01504 MEC 2004 Xmas LM sound Diesel - Bid Now! Only $203.56 https://t.co/q7coeqd0bU https://t.co/SPHfpe84Hh,7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@Raw_BennyB,RT @de_liala: Gonna be a bomb ass wife someday.,7.29551E+17,687,72,0,No,ColombianSun Over CaliSkies
8/5/16,@kendra9jones,Schoolgirl Kissing With Her Teacher Getting Her Pussy Rubbed... https://t.co/i99lOjxC0f #â€_ https://t.co/8UhR5dHokf https://t.co/oAmaueCoJA,7.29551E+17,466,0,0,No,"New York, NY"
8/5/16,@AmbitiousWisdom,RT @ChinkyEyeKey: The breakup song https://t.co/alUfcaa6mB,7.29551E+17,1044,1,0,No,Harlem
8/5/16,@DbNFamNorth,"YOU'VE HEARD THE SINGLE "" I LOVE HER "" BY ME ,GHO$T, AND DITY JERZ... WELL WE'RE TRYING TO GET TO PERFORM IT TO... https://t.co/NKvFE4l3GR",7.29551E+17,1304,0,0,No,New york
8/5/16,@Xoenpo__Zeewye,NICE OPAL NECKLACE - VERY FINE CHAIN - Bid Now! Only $9.95 https://t.co/F63LyqMlDC https://t.co/RO5ymGAOr3,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@azkabanprcy,"RT @Suicidiou: ""Isso nÃ£o Ã© a morte, Ã© a vida de outra maneira."" â€” Crowley.",7.29551E+17,6146,214,0,No,plataform 9Â_ 
8/5/16,@itsKaleeiii_,RT @A_mericanMuscle: 1969 FORD MUSTANG BOSS 429 https://t.co/oJly3bB4Xt,7.29551E+17,1628,177,0,No,the golden state 
8/5/16,@ReclaimerGG,RT @MLGPuckett: @TiberiusAudley a rocket that does not hit its intended target. Puckett rockets often do more damage to teammates or self tâ€_,7.29551E+17,334,3,0,No,wherever she is
8/5/16,@PierrickJR,"RT @Neskoo_: ""Tgl t mort gros"" _Ÿ˜‚_Ÿ˜‚_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜_ https://t.co/UZ16Gr7EhK",7.29551E+17,186,17605,0,No,normandy
8/5/16,@Noijmu__Veevfe,MIPOW Smart Bluetooth LED RGB Light Bulb Color Changing Christmas Party lighting - Bid Nowâ€_ https://t.co/kem16ZKDow https://t.co/idDYdC84tC,7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@MarileeHilde,Hentai Porn Pictures-132 https://t.co/sl1dwwQmJn #hentai #hentaiporn https://t.co/8i2EYs0fq8 https://t.co/xWZWXPfv8C,7.29551E+17,403,0,0,No,"Bronx, NY"
8/5/16,@XSLIMDIET,Just liked this Pin: Traditional Headdress - Love how the photo captures her garb and expression. https://t.co/NmHOhUMq5H,7.29551E+17,15722,0,0,No,"New York, NY"
8/5/16,@Huudxi__Xaohno,Boys Under Armour hoodie L sweatshirt shirt jacket loose all season light weight - Bid Nowâ€_ https://t.co/oFeeZV0PhI https://t.co/Yy8uoWl3fL,7.29551E+17,431,0,0,No,New York
8/5/16,@pseudonyme_ovb,RT @InfosecurityMag: Boards Still Struggle with Cybersecurity Management: Only 21% of respondents said that they received â€œcompreh... httpsâ€_,7.29551E+17,38,14,0,No,
8/5/16,@Soopzo__Kuirwo,Pointed toe Women's round toe lace-up cuban heels dress oxfords shoes Black US8 - Bid Nowâ€_ https://t.co/ucEYK1VfuN https://t.co/5eFVLN3XDb,7.29551E+17,172,0,0,No,"New York, USA"
8/5/16,@phenombade,â€˜Prolificâ€™ ID Theft Suspect Who Lived â€˜Jet Set Lifestyleâ€™ Met Her Victims Through Online Dating Sites: LASD â€“ KTLA https://t.co/fDSQuJxitj,7.29551E+17,724,1,0,No,New York
8/5/16,@Xoenpo__Zeewye,Authentic Pandora Iconic Silver Bracelet w/ Barrel Clasp 590702HV - Bid Now! Only $34.5 https://t.co/YP6pzaqJQE https://t.co/1M4sl2gUwm,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@phillipedenpham,"RT @40oz_VAN: Hennessy be making you wanna pull up to your shortys crib, knock on the door, & kick her boyfriend out.",7.29551E+17,347,537,0,No,Manhattan
8/5/16,@kapolife323,RT @40oz_VAN: It's the best when you can fuck with someone and hit that switch right back to being just friends like it's nothing.,7.29551E+17,1644,477,0,No,Where the kash at 
8/5/16,@Xoenpo__Zeewye,Vintage Art Deco Demi Parure Necklace Earrings Black White Rhinestones Lot EX - Bid Now! â€_ https://t.co/YpVyNjIA6w https://t.co/E8gMdEnF9z,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@Wissyyyyy,I'm dead @chubbyichi https://t.co/WYFBoEkmop,7.29551E+17,950,0,0,No,"New York, USA"
8/5/16,@laurengrandeT,Wtf https://t.co/PTvWSJyvMD,7.29551E+17,99,0,0,No,"Jersey City, NJ"
8/5/16,@Nnum_ver,RT @kkendd: í™”ìù´í_¸ë_´ë“œì—ê ì†êìœ_ë¡œ ì“´ ê¸€ì”¨ê°€ ì € ìˆ˜ì_€ìœ_ë¡œ ë‚˜ì˜¬ ìˆ˜ ì_ˆë‹¨ ë§êìù¸ê°€. ê°•ë°•ì_ùìù´ ì‹¬í•œ ëª¨ì–‘ìù´ë‹_. http://t.co/guflJGX3cE,7.29551E+17,52,3473,0,No,
8/5/16,@sigadismaniss,"RT @ItsBrokenMsg: If she texts you, text her back. Just because sheâ€™s yours at the moment, doesnâ€™t mean she still will be in the future. Trâ€_",7.29551E+17,8955,141,0,No,Malaysia
8/5/16,@g4yl0r_m00n,Oh look 7/8ths https://t.co/p0E5rQNRcE,7.29551E+17,152,0,1,No,NYC
8/5/16,@FUBURADIO,Dr Dre Feat Nate Dogg Hittman Kurupt and Six Two - Xxplosive (Clean),7.29551E+17,194,0,0,No,"NEW YORK, NY"
8/5/16,@MetaverseCoffee,Metaverse #Coffee : #barista #_±_°Ñ€_¸ÑÅÑ‚_° #baristalife #latteart #latte #art #coffee #coffeeart #coffeeporn #coffeeseshâ€_ https://t.co/8cKiHX5CNP,7.29551E+17,599,0,0,No,"Manhattan, NY"
8/5/16,@1brightmp3,@TheBlackDW exactly like apparently ppl are woke @ 10 years old and never said something ugly ain't that some shit :),7.29551E+17,66,0,0,No,"New York, NY"
8/5/16,@nakrylova45463,Rita Ora - Rita Ora X Rimmel London Media Event in Toronto https://t.co/zzHkgBdpEx #RitaOra,7.29551E+17,8,0,0,No,New York
8/5/16,@Xoenpo__Zeewye,hybrid 5pcs Girls Elastic Hair Ties Band Rope Ponytail Bracelets Scrunchie - Bid Now! Onlâ€_ https://t.co/WtAJyUlmSJ https://t.co/hoFmTrde4P,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@Pineda72Pineda,RT @realDonaldTrump: On @seanhannity show @FoxNews now. ENJOY!,7.29551E+17,307,1177,0,No,
8/5/16,@SincerelyWizana,@SincerelyWizana https://t.co/CveYq6r1Hs,7.29551E+17,1367,0,0,No,Jamaica
8/5/16,@garyoverkill,RT @BLABBERMOUTHNET: OVERKILL's BOBBY 'BLITZ' ELLSWORTH Took The Paris Terrorist Attacks Personally https://t.co/fL5evUOOH6 https://t.co/kpâ€_,7.29551E+17,455,8,0,No,Mexico City
8/5/16,@Anonymous_Mind1,"RT @ItsBrokenMsg: I wish I could turn back time to when everything was perfect.""",7.29551E+17,171,284,0,No,Jupiter 
8/5/16,@Huudxi__Xaohno,EILEEN FISHER MEDIUM BROWN ZIP UP JACKET -100% WOOL - Bid Now! Only $11.5 https://t.co/8LW9dWIkYu https://t.co/KiYeLYBya8,7.29551E+17,431,0,0,No,New York
8/5/16,@_AlvarezJ,RT @RegenundGedanke: Where Is My Mind _Ÿ_¶,7.29551E+17,223,1,0,No,
8/5/16,@RedSoulRadio,NOW PLAYING::Faith Evans - 14 - caramel kisses featuring 112 https://t.co/lZC4lAneGt,7.29551E+17,93,0,0,No,HARLEM NYC
8/5/16,@its_justicee,RT @AwesomityFun: Stress level: princess Mia driving the stang https://t.co/ApfvpvbAPW,7.29551E+17,208,787,0,No,
8/5/16,@MarileeHilde,Hentai Porn Pictures-10 https://t.co/2Uu0muX1b3 #hentai #hentaiporn https://t.co/rvgT2WIsfr https://t.co/SHosi2hn8K,7.29551E+17,403,0,0,No,"Bronx, NY"
8/5/16,@Wouroufato,"RT @FortuneMagazine: Over the almost 15 years Trump ran Trump Hotels, the company never made money and lost $1.7 billion https://t.co/NBTnoâ€_",7.29551E+17,315,410,0,No,
8/5/16,@Soopzo__Kuirwo,Sexy Women Pullover Long Sleeve Loose T-Shirt Blouse Top Sweatshirt Shirt XL - Bid Now! Onâ€_ https://t.co/uHqVzDxVMC https://t.co/WCjV56lb4C,7.29551E+17,172,0,0,No,"New York, USA"
8/5/16,@Xoenpo__Zeewye,"Vendome RARE TRIPLE Row Pearl and Rondelle Necklace 13"" - Bid Now! Only $35.75 https://t.co/98B8CysGKy https://t.co/c5lM3lZJbT",7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@HeclaHatTrick,RT @nytimes: 12 moments that made Texas Texas https://t.co/5niRTx5P0I https://t.co/dajqsdbbU7,7.29551E+17,62,108,0,No,"Idaho, USA"
8/5/16,@Jjumperjr,RT @BLABBERMOUTHNET: OVERKILL's BOBBY 'BLITZ' ELLSWORTH Took The Paris Terrorist Attacks Personally https://t.co/fL5evUOOH6 https://t.co/kpâ€_,7.29551E+17,1664,8,0,No,where loud music can be heard.
8/5/16,@kingbvndit,"RT @ChinkyEyeKey: Brand new guys, Angels & LSD https://t.co/HPTwbxpqsC",7.29551E+17,785,1,0,No,Gotham City
8/5/16,@SyrinneR,@SyrinneR MOURIR,7.29551E+17,264,0,0,No,Hell's Kitchen
8/5/16,@Revolutionary_D,RT @NYDailyNews: A Florida man shot and killed his brother because of a cheeseburger https://t.co/bM2rBJusQu https://t.co/zSrBBX2ILP,7.29551E+17,528,125,0,No,Jeffghanistanâœˆ573âœˆï¸èTuskegee AL
8/5/16,@AWillThaGreat,"RT @djolder: ""You should see the Malcolm X portrait we put up in the Lincoln bedroom. Softest velvet in the world, Barb."" https://t.co/Sn6pâ€_",7.29551E+17,959,2541,0,No,"Milwaukee, WI"
8/5/16,@Xoenpo__Zeewye,King Baby Black Onyx Toggle Bracelet Unisex 9 inches - Bid Now! Only $102.5 https://t.co/r5JsPGs62U https://t.co/OfqCeNi6tR,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@nx_rosean,RT @sexyladyusa1990: Welcome MELISSA connected our net-work. Visit right now at https://t.co/55vHqvGXI5 her nick: sexlady047 https://t.co/â€_,7.29551E+17,19,516,0,No,
8/5/16,@Xauvyi__Quacye,10 PACK MOBILE PHONE STICKERS NAIL ART BODY JEWELLERY DECALS STICKERS 3 DESIGNS - Bid Nowâ€_ https://t.co/3yNvdTsIM0 https://t.co/U8w0L1aL75,7.29551E+17,83,0,0,No,"New York, USA"
8/5/16,@annmarlowe,#Dabaiba #Bashir Saleh #thief Offshore-GeschÃ_fte in Libyen - Der verlorene Schatz - Politik - SÃ_ddeutsche.de https://t.co/Z5QQmFqn5l via @SZ,7.29551E+17,2861,0,0,No,usually NYC
8/5/16,@EmmanAguilar,"We out man, we out _Ÿ‘__Ÿè_",7.29551E+17,1472,0,2,No,"Manhattan, New York"
8/5/16,@DatingDance,RT @Justdanceweb: LA Beatz Dance Studio leases - NEWINGTON â€” CBRE | Portsmouth today announced that LA Beatz has... https://t.co/VSYv22Wgpkâ€_,7.29551E+17,3116,1,0,No,
8/5/16,@shawnvanamburg1,RT @FortuneMagazine: How 20 minutes can make you more productive https://t.co/R0aO8vh8T1,7.29551E+17,15,24,0,No,
8/5/16,@tommoisbigger,"RT @Suicidiou: ""NÃ£o julgue a maneira que demonstro meus sentimentos. Ã‰ estranho, Ã© diferente, mas Ã© verdadeiro."" â€” Querido John.",7.29551E+17,11696,302,0,No,
8/5/16,@xzaynfeels,Bueno gud no porque ando muy agobiada,7.29551E+17,972,0,0,No,"Brooklyn, NY"
8/5/16,@spireandco,What Food To Buy Someone (Besides Chocolate) https://t.co/1gLSZ8VlmY,7.29551E+17,5581,0,0,No,New York City
8/5/16,@Soopzo__Kuirwo,"Authentic Coach pink, black, and purple shoulder purse/boho - Bid Now! Only $66.0 https://t.co/NI7UHGKAQE https://t.co/CzWSoI50Eq",7.29551E+17,172,0,0,No,"New York, USA"
8/5/16,@GhhCockXxx,@EmbersCr âœŒ,7.29551E+17,2591,0,0,No,"New York, USA "
8/5/16,@Xoenpo__Zeewye,Jody Coyote Beaded Chain Necklace - NEVER WORN - Bid Now! Only $10.0 https://t.co/OcV5mggzkp https://t.co/RhKTLahOsi,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@megarush1024,RT @SwiftOnSecurity: I WANT TO BE LIKE DONALD TRUMP BUT FOR FOREIGN ARBITRARY CODE WERE GOING TO BUILD A SANDBOX AND MAKE THE UKRAINIANS PAâ€_,7.29551E+17,1226,48,0,No,Probably my desk
8/5/16,@XSLIMDIET,Just liked this Pin: New-Sexy-Black-Black-Stretch-PVC-Look-Latex-Spandex-Play-Dress-Suit-Fetish https://t.co/avVSefUpZ6,7.29551E+17,15722,0,0,No,"New York, NY"
8/5/16,@MarileeHilde,Thoughts? ;) https://t.co/b7YVxzqgRI #bdsm #nsfw #porngif #gifporn â€_ https://t.co/Ot853rjBQN https://t.co/DEVkS1qSca,7.29551E+17,403,0,1,No,"Bronx, NY"
8/5/16,@twerkonjosh,Ciekawa jestem za ktÃ_rym razem bym zdaÅ‚a na to prawo jazdy.,7.29551E+17,1939,0,0,No,Jamaica
8/5/16,@Leuzdu__Tooyme,Green Rain Cover for Garden L Shape Corner Group Sofa / Settee / Couch - Bid Now! Only $75â€_ https://t.co/9KQBg1JnNs https://t.co/lsawikyCec,7.29551E+17,67,0,0,No,"New York, USA"
8/5/16,@Huudxi__Xaohno,Giant mountain bike - Bid Now! Only $31.0 https://t.co/tvgkxXCdlM https://t.co/Q5kImJUUGQ,7.29551E+17,431,0,0,No,New York
8/5/16,@parthasakhadas,"RT @srirambjp: 8 Lesser Known Facts about #MaharanaPratap, the bravest of the brave. https://t.co/JatkKnOjKg https://t.co/yUyphvk31X",7.29551E+17,829,6,0,No,Dar es salaam
8/5/16,@Xauvyi__Quacye,FLAMINGO UV Gel/Acrylic Glitter Mix nail art - Bid Now! Only $2.09 https://t.co/VY5kGALVDb https://t.co/8GNuh3rtVY,7.29551E+17,83,0,0,No,"New York, USA"
8/5/16,@Ruifsu__Baegnu,"Amazon Kindle Fire 2nd Generation 8GB, Wi-Fi, 7in - Black - Bid Now! Only $22.0 https://t.co/doWxUIddtn https://t.co/5E0HZZSCD6",7.29551E+17,72,0,0,No,"New York, USA"
8/5/16,@JereussismonAjd,RT @A_mericanMuscle: 1970 CHEVELLE SS LS6 https://t.co/26ICwMcMju,7.29551E+17,67,162,0,No,
8/5/16,@Purple_Aurora13,RT @itslifethought: https://t.co/6g8OdsWO5M,7.29551E+17,169,729,0,No,
8/5/16,@MicohEspiritu,Ok na daw ung mamatay ng busog kesa wlang kain_Ÿ˜‚,7.29551E+17,48,0,0,No,"New York, USA"
8/5/16,@peteuh_,The lies I tell myself https://t.co/bAuy7nSSX8,7.29551E+17,104,1,2,No,"New York, NY"
8/5/16,@itsxfifthdream,"RT @RollingStone: See Fifth Harmony's gorgeous, black-and-white â€œWrite on Meâ€ù video https://t.co/E6BTgJR0jv https://t.co/egGeSuAvo7",7.29551E+17,251,6196,0,No,Spain&USA
8/5/16,@football_dylan,RT @UnreveaISecrets: https://t.co/E2ezrBaA0q,7.29551E+17,95,44,0,No,
8/5/16,@Leuzdu__Tooyme,NEW Corner Silver/Grey Sofa (just the corner piece) - Bid Now! Only $49.99 https://t.co/rloMwlnwVR https://t.co/9VHgl9CUQi,7.29551E+17,67,0,0,No,"New York, USA"
8/5/16,@Certifiedx3,So I'm think I'm going to go with the nickname S-Money _Ÿ_‘. I'm honestly feeling this green.,7.29551E+17,288,1,0,No,"Carteret, NJ"
8/5/16,@oddktx,RT @XXL: Kanye woke Kim up with an orchestra in their living room for Mother's Day https://t.co/qcy3dEm7Eo,7.29551E+17,1367,15293,0,No,va
8/5/16,@PAG_BlackStar6,"Yo, Young Aunt May tho was eyecandy.",7.29551E+17,96,0,0,No,"New York, NY"
8/5/16,@Huudxi__Xaohno,MUDDYFOX MOUNTAIN BIKE + NEW LIGHTS - Bid Now! Only $20.0 https://t.co/58QuXG6rd1 https://t.co/4ZJyjpjFgW,7.29551E+17,431,0,0,No,New York
8/5/16,@M3reCat,I am cute as FUCK... Ion care what nobody says. Self-confidence on a TRILLION https://t.co/4owDzjWnmW,7.29551E+17,994,0,0,No,"Union, NJ"
8/5/16,@Moynasty,RT @AZEALIABANKS: https://t.co/Gaij9W1yWb,7.29551E+17,818,191,0,No,
8/5/16,@ShaKayKay375,RT @itslifethought: https://t.co/PLbvyOfwVN,7.29551E+17,264,604,0,No,Marysville wa
8/5/16,@MetaverseCoffee,Metaverse #Coffee : Good morning Monday! #nodpub #sibiu #mysibiu #cappuccino #latteart #colors #magic #barista #cofâ€_ https://t.co/V4e7OFMBan,7.29551E+17,598,0,1,No,"Manhattan, NY"
8/5/16,@KazeNoHikari_,ã€ŒDOGMAã€ç-@gazette05Reita https://t.co/ciwb8PaJYg,7.29551E+17,442,0,0,No,"Bronx, NY"
8/5/16,@Noijmu__Veevfe,Perfect Cloud Elegance Gel-Pro 12 Inch Memory Foam Mattress (King Size) - Bid Now! Only $3â€_ https://t.co/MfjLltVM1M https://t.co/IRliQPxrdb,7.29551E+17,86,0,0,No,"New York, USA"
8/5/16,@Xauvyi__Quacye,Nail Art Stamp Plate Metal Image Stamping Plate DIY Lace Manicure Template #020 - Bid Now!â€_ https://t.co/0olhLyM4bJ https://t.co/3e2kKKVC2M,7.29551E+17,83,0,0,No,"New York, USA"
8/5/16,@Leuzdu__Tooyme,Black Suedette Corner Sofa - Bid Now! Only $62.6 https://t.co/3MKlzcfN7O https://t.co/6AwE6S7ndS,7.29551E+17,67,0,0,No,"New York, USA"
8/5/16,@Xoenpo__Zeewye,New Indian wedding designer pink fancy net saree/sari Goa+pearl necklace+earring - Bid Nowâ€_ https://t.co/CSvaGNI6jg https://t.co/ALlLzwYwcS,7.29551E+17,47,0,0,No,"New York, USA"
8/5/16,@kelsiemorrisonx,@xfilesheaux yeah it didn't even hurt that bad that's why I was shocked lol.. I actually laughed when it happened bc it's so predictable,7.29551E+17,1425,0,0,No,new york
8/5/16,@_vilafra_,"RT @davidmackau: ""you got into harvard?"" ""what? like, it's hard?"" https://t.co/jIT3NK921h",7.29551E+17,475,5692,0,No,{Probably at school} 
8/5/16,@Ruifsu__Baegnu,"NEW WrapSol The Ultimate Screen Protector For Kindle Fire HD 8.9"" Self Heal KIDZ - Bid Nowâ€_ https://t.co/GCJXzx6H8v https://t.co/rRFxjIrSJv",7.29551E+17,72,0,0,No,"New York, USA"
8/5/16,@Soopzo__Kuirwo,Classical Neck Tie Yellow Black Striped Necktie Hanky Cufflinks Handkerchief Set - Bid Nowâ€_ https://t.co/FBMNMzy0Pv https://t.co/FpBqUrq1bt,7.29551E+17,172,0,0,No,"New York, USA"
8/5/16,@MsGoodheart_,"RT @ItsBrokenMsg: Don't promise to always be there for someone, and then leave when they need you the most.",7.29551E+17,47,80,0,No,Washington DC
